Periodo,Grupo,Producto,Super,Precio,Rango_precio_producto,Mes,Rango_precio,Tipo_envase,Es_canasta_basica,Trimestre,Semestre,Precio_promedio_producto,Diferencia_vs_promedio_producto,Porcentaje_vs_promedio_producto,Posicion_precio_producto,Precio_min_producto,Diferencia_vs_min_producto,Ranking_precio_producto,Cantidad_supers_producto
Abr25,Alimentos y bebidas,aceite de girasol marca propia envase 900 cc,Devoto,80.0,Bajo,4,Bajo,Envase,True,T2,S1,93.4,-13.400000000000006,-14.346895074946472,Mas barato que promedio,79.0,1.0,2.0,5
Abr25,Alimentos y bebidas,aceite de girasol marca propia envase 900 cc,Devoto Express,99.0,Medio bajo,4,Bajo,Envase,True,T2,S1,93.4,5.599999999999994,5.99571734475374,Mas caro que promedio,79.0,20.0,6.0,5
Abr25,Alimentos y bebidas,aceite de girasol marca propia envase 900 cc,Disco,99.0,Medio bajo,4,Bajo,Envase,True,T2,S1,93.4,5.599999999999994,5.99571734475374,Mas caro que promedio,79.0,20.0,6.0,5
Abr25,Alimentos y bebidas,aceite de girasol marca propia envase 900 cc,Ta - Ta,95.0,Medio bajo,4,Bajo,Envase,True,T2,S1,93.4,1.5999999999999943,1.7130620985010645,Mas caro que promedio,79.0,16.0,4.0,5
Abr25,Alimentos y bebidas,aceite de girasol marca propia envase 900 cc,Tienda Inglesa,97.0,Medio bajo,4,Bajo,Envase,True,T2,S1,93.4,3.5999999999999943,3.8543897216274026,Mas caro que promedio,79.0,18.0,5.0,5
Abr25,Alimentos y bebidas,aceite de girasol río de la plata envase 900 cc,Devoto,119.0,Medio bajo,4,Medio,Envase,True,T2,S1,120.303,-1.3029999999999973,-1.0830985095965997,Mas barato que promedio,99.0,20.0,11.0,10
Abr25,Alimentos y bebidas,aceite de girasol río de la plata envase 900 cc,Devoto Express,123.0,Medio alto,4,Medio,Envase,True,T2,S1,120.303,2.6970000000000027,2.241839355627044,Mas caro que promedio,99.0,24.0,14.0,10
Abr25,Alimentos y bebidas,aceite de girasol río de la plata envase 900 cc,Disco,119.0,Medio bajo,4,Medio,Envase,True,T2,S1,120.303,-1.3029999999999973,-1.0830985095965997,Mas barato que promedio,99.0,20.0,11.0,10
Abr25,Alimentos y bebidas,aceite de girasol río de la plata envase 900 cc,El Dorado,119.0,Medio bajo,4,Medio,Envase,True,T2,S1,120.303,-1.3029999999999973,-1.0830985095965997,Mas barato que promedio,99.0,20.0,11.0,10
Abr25,Alimentos y bebidas,aceite de girasol río de la plata envase 900 cc,Frog,130.0,Alto,4,Medio,Envase,True,T2,S1,120.303,9.697000000000003,8.06048061976842,Mas caro que promedio,99.0,31.0,19.0,10
Abr25,Alimentos y bebidas,aceite de girasol río de la plata envase 900 cc,Kinko,132.0,Alto,4,Medio,Envase,True,T2,S1,120.303,11.697000000000003,9.722949552380241,Mas caro que promedio,99.0,33.0,20.0,10
Abr25,Alimentos y bebidas,aceite de girasol río de la plata envase 900 cc,Red Expres,115.0,Bajo,4,Medio,Envase,True,T2,S1,120.303,-5.302999999999997,-4.408036374820243,Mas barato que promedio,99.0,16.0,8.0,10
Abr25,Alimentos y bebidas,aceite de girasol río de la plata envase 900 cc,Red Market,115.0,Bajo,4,Medio,Envase,True,T2,S1,120.303,-5.302999999999997,-4.408036374820243,Mas barato que promedio,99.0,16.0,8.0,10
Abr25,Alimentos y bebidas,aceite de girasol río de la plata envase 900 cc,Ta - Ta,121.0,Medio alto,4,Medio,Envase,True,T2,S1,120.303,0.6970000000000027,0.5793704230152222,Mas caro que promedio,99.0,22.0,13.0,10
Abr25,Alimentos y bebidas,aceite de girasol río de la plata envase 900 cc,Tienda Inglesa,126.0,Medio alto,4,Medio,Envase,True,T2,S1,120.303,5.697000000000003,4.735542754544777,Mas caro que promedio,99.0,27.0,16.0,10
Abr25,Alimentos y bebidas,aceite de girasol uruguay envase 900 cc,El Clon,85.0,Bajo,4,Bajo,Envase,True,T2,S1,91.2244578313253,-6.224457831325296,-6.823233570578588,Mas barato que promedio,79.0,6.0,5.0,9
Abr25,Alimentos y bebidas,aceite de girasol uruguay envase 900 cc,El Dorado,89.9,Medio bajo,4,Bajo,Envase,True,T2,S1,91.2244578313253,-1.3244578313252902,-1.4518670352354657,Mas barato que promedio,79.0,10.900000000000006,10.0,9
Abr25,Alimentos y bebidas,aceite de girasol uruguay envase 900 cc,Macro,91.49,Medio alto,4,Bajo,Envase,True,T2,S1,91.2244578313253,0.26554216867469904,0.2910865956207583,Mas caro que promedio,79.0,12.489999999999995,13.0,9
Abr25,Alimentos y bebidas,aceite de girasol uruguay envase 900 cc,Micro Macro,98.8,Alto,4,Bajo,Envase,True,T2,S1,91.2244578313253,7.575542168674701,8.304288508551002,Mas caro que promedio,79.0,19.799999999999997,21.0,9
Abr25,Alimentos y bebidas,aceite de girasol uruguay envase 900 cc,Red Expres,85.0,Bajo,4,Bajo,Envase,True,T2,S1,91.2244578313253,-6.224457831325296,-6.823233570578588,Mas barato que promedio,79.0,6.0,5.0,9
Abr25,Alimentos y bebidas,aceite de girasol uruguay envase 900 cc,Red Market,87.0,Medio bajo,4,Bajo,Envase,True,T2,S1,91.2244578313253,-4.224457831325296,-4.630839066356908,Mas barato que promedio,79.0,8.0,6.0,9
Abr25,Alimentos y bebidas,aceite de girasol uruguay envase 900 cc,Ta - Ta,94.0,Medio alto,4,Bajo,Envase,True,T2,S1,91.2244578313253,2.775542168674704,3.042541698418973,Mas caro que promedio,79.0,15.0,15.0,9
Abr25,Alimentos y bebidas,aceite de girasol uruguay envase 900 cc,Tienda Inglesa,101.0,Alto,4,Medio,Envase,True,T2,S1,91.2244578313253,9.775542168674704,10.715922463194854,Mas caro que promedio,79.0,22.0,22.0,9
Abr25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,Devoto,99.0,Medio bajo,4,Bajo,Envase,True,T2,S1,98.6601754385965,0.33982456140350337,0.3444394456961018,Mas caro que promedio,88.0,11.0,12.0,14
Abr25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,Devoto Express,102.0,Medio alto,4,Medio,Envase,True,T2,S1,98.6601754385965,3.3398245614035034,3.38518003495962,Mas caro que promedio,88.0,14.0,16.0,14
Abr25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,Disco,99.0,Medio bajo,4,Bajo,Envase,True,T2,S1,98.6601754385965,0.33982456140350337,0.3444394456961018,Mas caro que promedio,88.0,11.0,12.0,14
Abr25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,El Clon,95.0,Bajo,4,Bajo,Envase,True,T2,S1,98.6601754385965,-3.6601754385964966,-3.709881339988589,Mas barato que promedio,88.0,7.0,4.0,14
Abr25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,El Dorado,98.0,Bajo,4,Bajo,Envase,True,T2,S1,98.6601754385965,-0.6601754385964966,-0.669140750725071,Mas barato que promedio,88.0,10.0,9.0,14
Abr25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,Kinko,99.0,Medio bajo,4,Bajo,Envase,True,T2,S1,98.6601754385965,0.33982456140350337,0.3444394456961018,Mas caro que promedio,88.0,11.0,12.0,14
Abr25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,Macro,97.97,Bajo,4,Bajo,Envase,True,T2,S1,98.6601754385965,-0.6901754385964978,-0.6995481566177073,Mas barato que promedio,88.0,9.969999999999999,8.0,14
Abr25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,Micro Macro,97.97,Bajo,4,Bajo,Envase,True,T2,S1,98.6601754385965,-0.6901754385964978,-0.6995481566177073,Mas barato que promedio,88.0,9.969999999999999,8.0,14
Abr25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,Red Expres,105.0,Alto,4,Medio,Envase,True,T2,S1,98.6601754385965,6.339824561403503,6.425920624223139,Mas caro que promedio,88.0,17.0,17.0,14
Abr25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,Red Market,100.5,Medio alto,4,Medio,Envase,True,T2,S1,98.6601754385965,1.8398245614035034,1.8648097403278612,Mas caro que promedio,88.0,12.5,14.0,14
Abr25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,Ta - Ta,99.0,Medio bajo,4,Bajo,Envase,True,T2,S1,98.6601754385965,0.33982456140350337,0.3444394456961018,Mas caro que promedio,88.0,11.0,12.0,14
Abr25,Alimentos y bebidas,aceite de girasol óptimo envase 900 cc,Tienda Inglesa,102.0,Medio alto,4,Medio,Envase,True,T2,S1,98.6601754385965,3.3398245614035034,3.38518003495962,Mas caro que promedio,88.0,14.0,16.0,14
Abr25,Alimentos y bebidas,aceite de maíz delicia envase 900 cc,Devoto,129.0,Medio alto,4,Medio,Envase,True,T2,S1,122.98451327433628,6.01548672566372,4.891255464210548,Mas caro que promedio,98.0,31.0,15.0,12
Abr25,Alimentos y bebidas,aceite de maíz delicia envase 900 cc,Devoto Express,133.0,Alto,4,Medio,Envase,True,T2,S1,122.98451327433628,10.01548672566372,8.14369749410855,Mas caro que promedio,98.0,35.0,19.0,12
Abr25,Alimentos y bebidas,aceite de maíz delicia envase 900 cc,Disco,129.0,Medio alto,4,Medio,Envase,True,T2,S1,122.98451327433628,6.01548672566372,4.891255464210548,Mas caro que promedio,98.0,31.0,15.0,12
Abr25,Alimentos y bebidas,aceite de maíz delicia envase 900 cc,El Clon,105.0,Bajo,4,Medio,Envase,True,T2,S1,122.98451327433628,-17.98451327433628,-14.623396715177462,Mas barato que promedio,98.0,7.0,3.0,12
Abr25,Alimentos y bebidas,aceite de maíz delicia envase 900 cc,El Dorado,129.9,Alto,4,Medio,Envase,True,T2,S1,122.98451327433628,6.915486725663726,5.623054920937603,Mas caro que promedio,98.0,31.900000000000006,16.0,12
Abr25,Alimentos y bebidas,aceite de maíz delicia envase 900 cc,Macro,115.54,Bajo,4,Medio,Envase,True,T2,S1,122.98451327433628,-7.444513274336273,-6.053211966396221,Mas barato que promedio,98.0,17.540000000000006,5.0,12
Abr25,Alimentos y bebidas,aceite de maíz delicia envase 900 cc,Micro Macro,124.78,Medio bajo,4,Medio,Envase,True,T2,S1,122.98451327433628,1.7954867256637215,1.4599291226681577,Mas caro que promedio,98.0,26.78,11.0,12
Abr25,Alimentos y bebidas,aceite de maíz delicia envase 900 cc,Red Expres,121.0,Medio bajo,4,Medio,Envase,True,T2,S1,122.98451327433628,-1.9845132743362797,-1.6136285955854548,Mas barato que promedio,98.0,23.0,7.0,12
Abr25,Alimentos y bebidas,aceite de maíz delicia envase 900 cc,Red Market,105.0,Bajo,4,Medio,Envase,True,T2,S1,122.98451327433628,-17.98451327433628,-14.623396715177462,Mas barato que promedio,98.0,7.0,3.0,12
Abr25,Alimentos y bebidas,aceite de maíz delicia envase 900 cc,Ta - Ta,129.0,Medio alto,4,Medio,Envase,True,T2,S1,122.98451327433628,6.01548672566372,4.891255464210548,Mas caro que promedio,98.0,31.0,15.0,12
Abr25,Alimentos y bebidas,aceite de maíz delicia envase 900 cc,Tienda Inglesa,140.0,Alto,4,Medio,Envase,True,T2,S1,122.98451327433628,17.01548672566372,13.835471046430053,Mas caro que promedio,98.0,42.0,20.0,12
Abr25,Alimentos y bebidas,aceite de maíz río de la plata envase 900 cc,Devoto,139.0,Bajo,4,Medio,Envase,True,T2,S1,138.46741573033708,0.5325842696629195,0.3846278684799883,Mas caro que promedio,99.0,40.0,7.0,10
Abr25,Alimentos y bebidas,aceite de maíz río de la plata envase 900 cc,Devoto Express,143.0,Medio alto,4,Medio,Envase,True,T2,S1,138.46741573033708,4.5325842696629195,3.2733941380765343,Mas caro que promedio,99.0,44.0,11.0,10
Abr25,Alimentos y bebidas,aceite de maíz río de la plata envase 900 cc,Disco,139.0,Bajo,4,Medio,Envase,True,T2,S1,138.46741573033708,0.5325842696629195,0.3846278684799883,Mas caro que promedio,99.0,40.0,7.0,10
Abr25,Alimentos y bebidas,aceite de maíz río de la plata envase 900 cc,El Dorado,139.0,Bajo,4,Medio,Envase,True,T2,S1,138.46741573033708,0.5325842696629195,0.3846278684799883,Mas caro que promedio,99.0,40.0,7.0,10
Abr25,Alimentos y bebidas,aceite de maíz río de la plata envase 900 cc,Frog,135.0,Bajo,4,Medio,Envase,True,T2,S1,138.46741573033708,-3.4674157303370805,-2.5041384011165584,Mas barato que promedio,99.0,36.0,4.0,10
Abr25,Alimentos y bebidas,aceite de maíz río de la plata envase 900 cc,Kinko,145.0,Medio alto,4,Medio,Envase,True,T2,S1,138.46741573033708,6.5325842696629195,4.717777272874808,Mas caro que promedio,99.0,46.0,13.0,10
Abr25,Alimentos y bebidas,aceite de maíz río de la plata envase 900 cc,Red Expres,140.0,Medio bajo,4,Medio,Envase,True,T2,S1,138.46741573033708,1.5325842696629195,1.1068194358791248,Mas caro que promedio,99.0,41.0,9.0,10
Abr25,Alimentos y bebidas,aceite de maíz río de la plata envase 900 cc,Red Market,139.5,Medio bajo,4,Medio,Envase,True,T2,S1,138.46741573033708,1.0325842696629195,0.7457236521795566,Mas caro que promedio,99.0,40.5,8.0,10
Abr25,Alimentos y bebidas,aceite de maíz río de la plata envase 900 cc,Ta - Ta,143.0,Medio alto,4,Medio,Envase,True,T2,S1,138.46741573033708,4.5325842696629195,3.2733941380765343,Mas caro que promedio,99.0,44.0,11.0,10
Abr25,Alimentos y bebidas,aceite de maíz río de la plata envase 900 cc,Tienda Inglesa,145.0,Medio alto,4,Medio,Envase,True,T2,S1,138.46741573033708,6.5325842696629195,4.717777272874808,Mas caro que promedio,99.0,46.0,13.0,10
Abr25,Alimentos y bebidas,aceite de soja condesa envase 900 cc,Devoto,75.0,Medio alto,4,Bajo,Envase,True,T2,S1,70.91250000000001,4.0874999999999915,5.764145954521405,Mas caro que promedio,63.0,12.0,15.0,10
Abr25,Alimentos y bebidas,aceite de soja condesa envase 900 cc,Devoto Express,77.0,Alto,4,Bajo,Envase,True,T2,S1,70.91250000000001,6.0874999999999915,8.584523179975308,Mas caro que promedio,63.0,14.0,16.0,10
Abr25,Alimentos y bebidas,aceite de soja condesa envase 900 cc,Disco,75.0,Medio alto,4,Bajo,Envase,True,T2,S1,70.91250000000001,4.0874999999999915,5.764145954521405,Mas caro que promedio,63.0,12.0,15.0,10
Abr25,Alimentos y bebidas,aceite de soja condesa envase 900 cc,El Clon,68.0,Bajo,4,Bajo,Envase,True,T2,S1,70.91250000000001,-2.9125000000000085,-4.10717433456726,Mas barato que promedio,63.0,5.0,6.0,10
Abr25,Alimentos y bebidas,aceite de soja condesa envase 900 cc,El Dorado,69.0,Medio bajo,4,Bajo,Envase,True,T2,S1,70.91250000000001,-1.9125000000000085,-2.6969857218403077,Mas barato que promedio,63.0,6.0,7.0,10
Abr25,Alimentos y bebidas,aceite de soja condesa envase 900 cc,Red Expres,65.0,Bajo,4,Bajo,Envase,True,T2,S1,70.91250000000001,-5.9125000000000085,-8.337740172748116,Mas barato que promedio,63.0,2.0,3.0,10
Abr25,Alimentos y bebidas,aceite de soja condesa envase 900 cc,Red Market,69.0,Medio bajo,4,Bajo,Envase,True,T2,S1,70.91250000000001,-1.9125000000000085,-2.6969857218403077,Mas barato que promedio,63.0,6.0,7.0,10
Abr25,Alimentos y bebidas,aceite de soja condesa envase 900 cc,Ta - Ta,74.0,Medio alto,4,Bajo,Envase,True,T2,S1,70.91250000000001,3.0874999999999915,4.353957341794453,Mas caro que promedio,63.0,11.0,14.0,10
Abr25,Alimentos y bebidas,aceite de soja río de la plata envase 900 cc,Devoto,79.0,Medio bajo,4,Bajo,Envase,True,T2,S1,78.13333333333334,0.86666666666666,1.1092150170648378,Mas caro que promedio,60.0,19.0,10.0,11
Abr25,Alimentos y bebidas,aceite de soja río de la plata envase 900 cc,Devoto Express,81.0,Medio alto,4,Bajo,Envase,True,T2,S1,78.13333333333334,2.86666666666666,3.6689419795221756,Mas caro que promedio,60.0,21.0,12.0,11
Abr25,Alimentos y bebidas,aceite de soja río de la plata envase 900 cc,Disco,79.0,Medio bajo,4,Bajo,Envase,True,T2,S1,78.13333333333334,0.86666666666666,1.1092150170648378,Mas caro que promedio,60.0,19.0,10.0,11
Abr25,Alimentos y bebidas,aceite de soja río de la plata envase 900 cc,El Clon,68.0,Bajo,4,Bajo,Envase,True,T2,S1,78.13333333333334,-10.13333333333334,-12.969283276450518,Mas barato que promedio,60.0,8.0,4.0,11
Abr25,Alimentos y bebidas,aceite de soja río de la plata envase 900 cc,El Dorado,69.0,Bajo,4,Bajo,Envase,True,T2,S1,78.13333333333334,-9.13333333333334,-11.68941979522185,Mas barato que promedio,60.0,9.0,5.0,11
Abr25,Alimentos y bebidas,aceite de soja río de la plata envase 900 cc,Frog,90.0,Alto,4,Bajo,Envase,True,T2,S1,78.13333333333334,11.86666666666666,15.187713310580195,Mas caro que promedio,60.0,30.0,15.0,11
Abr25,Alimentos y bebidas,aceite de soja río de la plata envase 900 cc,Kinko,90.0,Alto,4,Bajo,Envase,True,T2,S1,78.13333333333334,11.86666666666666,15.187713310580195,Mas caro que promedio,60.0,30.0,15.0,11
Abr25,Alimentos y bebidas,aceite de soja río de la plata envase 900 cc,Red Expres,69.0,Bajo,4,Bajo,Envase,True,T2,S1,78.13333333333334,-9.13333333333334,-11.68941979522185,Mas barato que promedio,60.0,9.0,5.0,11
Abr25,Alimentos y bebidas,aceite de soja río de la plata envase 900 cc,Red Market,74.45,Medio bajo,4,Bajo,Envase,True,T2,S1,78.13333333333334,-3.683333333333337,-4.7141638225256015,Mas barato que promedio,60.0,14.450000000000003,8.0,11
Abr25,Alimentos y bebidas,aceite de soja río de la plata envase 900 cc,Ta - Ta,79.0,Medio bajo,4,Bajo,Envase,True,T2,S1,78.13333333333334,0.86666666666666,1.1092150170648378,Mas caro que promedio,60.0,19.0,10.0,11
Abr25,Alimentos y bebidas,aceite de soja río de la plata envase 900 cc,Tienda Inglesa,80.0,Medio alto,4,Bajo,Envase,True,T2,S1,78.13333333333334,1.86666666666666,2.389078498293507,Mas caro que promedio,60.0,20.0,11.0,11
Abr25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,Devoto,61.0,Medio bajo,4,Bajo,Envase,False,T2,S1,61.64353846153846,-0.6435384615384621,-1.0439674256207534,Mas barato que promedio,57.0,4.0,6.0,13
Abr25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,Devoto Express,63.0,Medio alto,4,Bajo,Envase,False,T2,S1,61.64353846153846,1.356461538461538,2.2004926587851235,Mas caro que promedio,57.0,6.0,10.0,13
Abr25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,Disco,61.0,Medio bajo,4,Bajo,Envase,False,T2,S1,61.64353846153846,-0.6435384615384621,-1.0439674256207534,Mas barato que promedio,57.0,4.0,6.0,13
Abr25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,El Clon,60.0,Medio bajo,4,Bajo,Envase,False,T2,S1,61.64353846153846,-1.643538461538462,-2.666197467823692,Mas barato que promedio,57.0,3.0,5.0,13
Abr25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,El Dorado,61.0,Medio bajo,4,Bajo,Envase,False,T2,S1,61.64353846153846,-0.6435384615384621,-1.0439674256207534,Mas barato que promedio,57.0,4.0,6.0,13
Abr25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,Frog,59.0,Bajo,4,Bajo,Envase,False,T2,S1,61.64353846153846,-2.643538461538462,-4.28842751002663,Mas barato que promedio,57.0,2.0,3.0,13
Abr25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,Kinko,66.0,Alto,4,Bajo,Envase,False,T2,S1,61.64353846153846,4.356461538461538,7.067182785393938,Mas caro que promedio,57.0,9.0,14.0,13
Abr25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,Macro,61.0,Medio bajo,4,Bajo,Envase,False,T2,S1,61.64353846153846,-0.6435384615384621,-1.0439674256207534,Mas barato que promedio,57.0,4.0,6.0,13
Abr25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,Micro Macro,61.16,Medio alto,4,Bajo,Envase,False,T2,S1,61.64353846153846,-0.48353846153846547,-0.7844106188682887,Mas barato que promedio,57.0,4.159999999999997,7.0,13
Abr25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,Red Expres,58.0,Bajo,4,Bajo,Envase,False,T2,S1,61.64353846153846,-3.643538461538462,-5.910657552229568,Mas barato que promedio,57.0,1.0,2.0,13
Abr25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,Red Market,59.0,Bajo,4,Bajo,Envase,False,T2,S1,61.64353846153846,-2.643538461538462,-4.28842751002663,Mas barato que promedio,57.0,2.0,3.0,13
Abr25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,Ta - Ta,61.0,Medio bajo,4,Bajo,Envase,False,T2,S1,61.64353846153846,-0.6435384615384621,-1.0439674256207534,Mas barato que promedio,57.0,4.0,6.0,13
Abr25,Alimentos y bebidas,agua de mesa con gas matutina envase 2 lt.,Tienda Inglesa,63.0,Medio alto,4,Bajo,Envase,False,T2,S1,61.64353846153846,1.356461538461538,2.2004926587851235,Mas caro que promedio,57.0,6.0,10.0,13
Abr25,Alimentos y bebidas,agua de mesa con gas nativa envase 2 lt.,Devoto,75.0,Medio bajo,4,Bajo,Envase,False,T2,S1,74.38863636363637,0.6113636363636346,0.8218508447648993,Mas caro que promedio,68.0,7.0,6.0,9
Abr25,Alimentos y bebidas,agua de mesa con gas nativa envase 2 lt.,Devoto Express,77.0,Alto,4,Bajo,Envase,False,T2,S1,74.38863636363637,2.6113636363636346,3.5104335339586297,Mas caro que promedio,68.0,9.0,8.0,9
Abr25,Alimentos y bebidas,agua de mesa con gas nativa envase 2 lt.,Disco,75.0,Medio bajo,4,Bajo,Envase,False,T2,S1,74.38863636363637,0.6113636363636346,0.8218508447648993,Mas caro que promedio,68.0,7.0,6.0,9
Abr25,Alimentos y bebidas,agua de mesa con gas nativa envase 2 lt.,El Clon,72.0,Bajo,4,Bajo,Envase,False,T2,S1,74.38863636363637,-2.3886363636363654,-3.211023189025697,Mas barato que promedio,68.0,4.0,2.0,9
Abr25,Alimentos y bebidas,agua de mesa con gas nativa envase 2 lt.,El Dorado,74.9,Medio bajo,4,Bajo,Envase,False,T2,S1,74.38863636363637,0.5113636363636402,0.6874217103052204,Mas caro que promedio,68.0,6.900000000000006,5.0,9
Abr25,Alimentos y bebidas,agua de mesa con gas nativa envase 2 lt.,Frog,68.0,Bajo,4,Bajo,Envase,False,T2,S1,74.38863636363637,-6.3886363636363654,-8.588188567413157,Mas barato que promedio,68.0,0.0,1.0,9
Abr25,Alimentos y bebidas,agua de mesa con gas nativa envase 2 lt.,Red Expres,74.0,Bajo,4,Bajo,Envase,False,T2,S1,74.38863636363637,-0.38863636363636545,-0.5224404998319659,Mas barato que promedio,68.0,6.0,4.0,9
Abr25,Alimentos y bebidas,agua de mesa con gas nativa envase 2 lt.,Ta - Ta,75.0,Medio bajo,4,Bajo,Envase,False,T2,S1,74.38863636363637,0.6113636363636346,0.8218508447648993,Mas caro que promedio,68.0,7.0,6.0,9
Abr25,Alimentos y bebidas,agua de mesa con gas nativa envase 2 lt.,Tienda Inglesa,76.0,Medio alto,4,Bajo,Envase,False,T2,S1,74.38863636363637,1.6113636363636346,2.1661421893617647,Mas caro que promedio,68.0,8.0,7.0,9
Abr25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",Devoto,76.0,Medio bajo,4,Bajo,Envase,True,T2,S1,76.84066666666666,-0.8406666666666638,-1.0940387468441153,Mas barato que promedio,68.0,8.0,6.0,12
Abr25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",Devoto Express,76.0,Medio bajo,4,Bajo,Envase,True,T2,S1,76.84066666666666,-0.8406666666666638,-1.0940387468441153,Mas barato que promedio,68.0,8.0,6.0,12
Abr25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",Disco,76.0,Medio bajo,4,Bajo,Envase,True,T2,S1,76.84066666666666,-0.8406666666666638,-1.0940387468441153,Mas barato que promedio,68.0,8.0,6.0,12
Abr25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",El Clon,79.0,Alto,4,Bajo,Envase,True,T2,S1,76.84066666666666,2.159333333333336,2.8101439342015118,Mas caro que promedio,68.0,11.0,10.0,12
Abr25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",El Dorado,76.0,Medio bajo,4,Bajo,Envase,True,T2,S1,76.84066666666666,-0.8406666666666638,-1.0940387468441153,Mas barato que promedio,68.0,8.0,6.0,12
Abr25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",Farmashop,82.0,Alto,4,Bajo,Envase,True,T2,S1,76.84066666666666,5.159333333333336,6.714326615247139,Mas caro que promedio,68.0,14.0,12.0,12
Abr25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",Macro,76.01,Medio bajo,4,Bajo,Envase,True,T2,S1,76.84066666666666,-0.8306666666666587,-1.0810248045739566,Mas barato que promedio,68.0,8.010000000000005,7.0,12
Abr25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",Micro Macro,76.01,Medio bajo,4,Bajo,Envase,True,T2,S1,76.84066666666666,-0.8306666666666587,-1.0810248045739566,Mas barato que promedio,68.0,8.010000000000005,7.0,12
Abr25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",Red Expres,76.0,Medio bajo,4,Bajo,Envase,True,T2,S1,76.84066666666666,-0.8406666666666638,-1.0940387468441153,Mas barato que promedio,68.0,8.0,6.0,12
Abr25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",Red Market,68.0,Bajo,4,Bajo,Envase,True,T2,S1,76.84066666666666,-8.840666666666664,-11.505192562965787,Mas barato que promedio,68.0,0.0,1.0,12
Abr25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",Ta - Ta,76.0,Medio bajo,4,Bajo,Envase,True,T2,S1,76.84066666666666,-0.8406666666666638,-1.0940387468441153,Mas barato que promedio,68.0,8.0,6.0,12
Abr25,Alimentos y bebidas,"agua de mesa con gas salus envase 2,25 lt.",Tienda Inglesa,79.0,Alto,4,Bajo,Envase,True,T2,S1,76.84066666666666,2.159333333333336,2.8101439342015118,Mas caro que promedio,68.0,11.0,10.0,12
Abr25,Alimentos y bebidas,"agua de mesa sin gas matutina 2,5 lts",Devoto,61.0,Medio bajo,4,Bajo,Al peso,False,T2,S1,61.46054545454545,-0.4605454545454535,-0.7493351240855165,Mas barato que promedio,57.0,4.0,6.0,11
Abr25,Alimentos y bebidas,"agua de mesa sin gas matutina 2,5 lts",Devoto Express,63.0,Medio alto,4,Bajo,Al peso,False,T2,S1,61.46054545454545,1.5394545454545465,2.504785035780532,Mas caro que promedio,57.0,6.0,10.0,11
Abr25,Alimentos y bebidas,"agua de mesa sin gas matutina 2,5 lts",Disco,61.0,Medio bajo,4,Bajo,Al peso,False,T2,S1,61.46054545454545,-0.4605454545454535,-0.7493351240855165,Mas barato que promedio,57.0,4.0,6.0,11
Abr25,Alimentos y bebidas,"agua de mesa sin gas matutina 2,5 lts",El Clon,60.0,Medio bajo,4,Bajo,Al peso,False,T2,S1,61.46054545454545,-1.4605454545454535,-2.3763952040185408,Mas barato que promedio,57.0,3.0,5.0,11
Abr25,Alimentos y bebidas,"agua de mesa sin gas matutina 2,5 lts",El Dorado,61.0,Medio bajo,4,Bajo,Al peso,False,T2,S1,61.46054545454545,-0.4605454545454535,-0.7493351240855165,Mas barato que promedio,57.0,4.0,6.0,11
